,alternative_names,reference_mass_ratio,reference_dimensionless_spin1,reference_dimensionless_spin2,remnant_mass,keyword1,keyword2,keyword3,reference_dimensionless_spin1_1,reference_dimensionless_spin1_2,reference_dimensionless_spin1_3,reference_dimensionless_spin2_1,reference_dimensionless_spin2_2,reference_dimensionless_spin2_3,precessing,notspinning,s1,s2,eta
1649,"['BFI:q4_7d:0308', 'SXS:BBH:1795']",3.329116372727087,"[-0.197744600888, 0.6586181070029999, -0.0407749609922]","[-0.171946362177, 0.00606910439125, 0.0008528896451930001]",0.972249879187,,,,-0.197744600888,0.6586181070029999,-0.0407749609922,-0.171946362177,0.00606910439125,0.0008528896451930001,1,0,0.6888710586869541,0.1720555518277827,0.1776357834718873
1650,"['BFI:q4_7d:0309', 'SXS:BBH:1796']",3.534190177136476,"[-0.452412659226, -0.388272175807, 0.291740316798]","[-0.062406455189900005, 0.488652716183, -0.147791719757]",0.967879856887,,,,-0.452412659226,-0.388272175807,0.291740316798,-0.062406455189900005,0.488652716183,-0.147791719757,1,0,0.663735571729616,0.5143135571916456,0.17190576920774087
1651,"['BFI:q4_7d:0310', 'SXS:BBH:1797']",3.100991785397299,"[0.3688808383, 0.523919368463, -0.35973996814299997]","[-0.378742812605, 0.535410175643, 0.37710248224799997]",0.973746477787,,,,0.3688808383,0.523919368463,-0.35973996814299997,-0.378742812605,0.535410175643,0.37710248224799997,1,0,0.734831560423956,0.7565159987730712,0.1843838237193716
1652,"['BFI:q4_7d:0311', 'SXS:BBH:1798']",3.903013242632854,"[-0.489609844643, 0.026693207182, 0.256094030844]","[-0.359817512881, -0.510583393717, -0.423125961559]",0.972549396722,,,,-0.489609844643,0.026693207182,0.256094030844,-0.359817512881,-0.510583393717,-0.423125961559,1,0,0.5531857553434754,0.7544531952750058,0.16235807457787504
1653,"['BFI:q4_7d:0312', 'SXS:BBH:1799']",3.531075811939147,"[-0.410959399469, -0.29489162347, 0.616116455406]","[0.610977510987, 0.00619008907916, 0.457935106482]",0.956543965671,,,,-0.410959399469,-0.29489162347,0.616116455406,0.610977510987,0.00619008907916,0.457935106482,1,0,0.7971500387171457,0.7635682011997084,0.1719904705204822
1654,"['BFI:q4_7d:0313', 'SXS:BBH:1800']",2.012832403735843,"[0.573213428072, -0.126497488397, 0.498844126727]","[0.586699452455, -0.354282682767, 0.121965006485]",0.944033727801,,,,0.573213428072,-0.126497488397,0.498844126727,0.586699452455,-0.354282682767,0.121965006485,1,0,0.7703380501200926,0.6961378668241411,0.22174695663182956
1655,"['BFI:q4_7d:0314', 'SXS:BBH:1801']",3.553501661614445,"[-0.251855624624, -0.251044691797, -0.506682730325]","[-0.659735058702, -0.169445083679, -0.0939605302138]",0.980345730234,,,,-0.251855624624,-0.251044691797,-0.506682730325,-0.659735058702,-0.169445083679,-0.0939605302138,1,0,0.6190170289610719,0.6875976769169404,0.17138212525462843
1656,"['BFI:q4_7d:0315', 'SXS:BBH:1802']",2.634572654901421,"[-0.482943712661, 0.416509168114, -0.278572733113]","[0.454276366796, -0.0210443556406, -0.308623525054]",0.9716031142499999,,,,-0.482943712661,0.416509168114,-0.278572733113,0.454276366796,-0.0210443556406,-0.308623525054,1,0,0.6959290799757211,0.5495983647632686,0.1994359610085574
1657,"['BFI:q4_7d:0316', 'SXS:BBH:1803']",3.106989923999464,"[-0.313011864318, -0.484679869177, 0.496045449976]","[0.151749772944, 0.621321933455, 0.388269820075]",0.957343831901,,,,-0.313011864318,-0.484679869177,0.496045449976,0.151749772944,0.621321933455,0.388269820075,1,0,0.7608890137406086,0.7482127984483344,0.18420124876395685
1658,"['BFI:q4_7d:0317', 'SXS:BBH:1804']",2.777554335543168,"[0.268131877832, 0.484170571338, 0.482213238326]","[0.120353511828, -0.747379729646, 0.0546595121369]",0.957536506927,,,,0.268131877832,0.484170571338,0.482213238326,0.120353511828,-0.747379729646,0.0546595121369,1,0,0.7340609329451661,0.7589789788670728,0.19464404611818892
1659,"['BFI:q4_7d:0318', 'SXS:BBH:1805']",3.415159051116226,"[-0.230585565658, 0.00161097666425, 0.426543784837]","[-0.262499000783, -0.618870719177, 0.237473749272]",0.964762354408,,,,-0.230585565658,0.00161097666425,0.426543784837,-0.262499000783,-0.618870719177,0.237473749272,1,0,0.4848833867216999,0.7129519437241414,0.1751935964753093
1660,"['BFI:q4_7d:0319', 'SXS:BBH:1806']",3.469382876947332,"[0.59444711283, -0.170686914401, 0.144612012371]","[-0.0127751709664, 0.0387005783559, -0.541138535938]",0.971887862533,,,,0.59444711283,-0.170686914401,0.144612012371,-0.0127751709664,0.0387005783559,-0.541138535938,1,0,0.6351488225775493,0.5426710374024248,0.17368291885628387
1661,"['BFI:q4_7d:0320', 'SXS:BBH:1807']",2.352552468994507,"[-0.12088172785199999, -0.199492628751, -0.288735021778]","[0.457470789037, 0.170014487607, -0.204236105954]",0.969866570999,,,,-0.12088172785199999,-0.199492628751,-0.288735021778,0.457470789037,0.170014487607,-0.204236105954,1,0,0.3711840700455927,0.5290527722199928,0.2093091197654128
1662,"['BFI:q4_7d:0321', 'SXS:BBH:1808']",2.484777425282413,"[-0.272170336372, 0.326932053459, 0.244103696653]","[0.0139835456567, -0.155578453166, 0.101678130447]",0.960299278047,,,,-0.272170336372,0.326932053459,0.244103696653,0.0139835456567,-0.155578453166,0.101678130447,1,0,0.4904568016649641,0.18638303798858794,0.20461496956341024
1663,"['BFI:q4_7d:0322', 'SXS:BBH:1809']",2.3837327248253573,"[0.7747240868349999, 0.142218011138, 0.127790816634]","[0.444819430247, 0.490092432192, -0.404322595596]",0.960771403978,,,,0.7747240868349999,0.142218011138,0.127790816634,0.444819430247,0.490092432192,-0.404322595596,1,0,0.7979685872453611,0.7755847335569611,0.20819267991062318
1664,"['BFI:q4_7d:0323', 'SXS:BBH:1810']",2.603434902104878,"[0.010688090136999999, -0.00138774276769, 0.014513529750700001]","[-0.0292094915955, 0.376538569492, -0.681302456674]",0.969534159644,,,,0.010688090136999999,-0.00138774276769,0.014513529750700001,-0.0292094915955,0.376538569492,-0.681302456674,1,0,0.018077711320583882,0.7789785145845661,0.20049953112792065
1665,"['BFI:q4_7d:0324', 'SXS:BBH:1811']",2.6239704638854233,"[-0.652506741321, 0.0171212826653, -0.454942929494]","[0.1845656173, 0.716338037957, 0.13301636162299998]",0.971438879537,,,,-0.652506741321,0.0171212826653,-0.454942929494,0.1845656173,0.716338037957,0.13301636162299998,1,0,0.7956326130105766,0.7515969692413849,0.1997973130345193
1666,"['BFI:q4_7d:0325', 'SXS:BBH:1812']",2.983558515518399,"[0.369591462308, 0.240774221796, 0.631580500331]","[-0.00298375505478, -0.11096708008999999, 0.637593796757]",0.94897770719,,,,0.369591462308,0.240774221796,0.631580500331,-0.00298375505478,-0.11096708008999999,0.637593796757,1,0,0.7703661488479302,0.6471850162982252,0.1880148523189838
1667,"['BFI:q4_7d:0327', 'SXS:BBH:1813']",2.342715877005276,"[0.654178452989, 0.227355627571, -0.367544978132]","[-0.262505927382, -0.117093799116, -0.733395956848]",0.9714143329489999,,,,0.654178452989,0.227355627571,-0.367544978132,-0.262505927382,-0.117093799116,-0.733395956848,1,0,0.7840467720061967,0.7877118440287003,0.20966246744323974
1668,"['BFI:q4_7d:0328', 'SXS:BBH:1814']",2.538170993323914,"[-0.512796163508, -0.39415257404299997, -0.434278509476]","[-0.622010192052, -0.0574654972545, 0.43292818890999996]",0.969467801019,,,,-0.512796163508,-0.39415257404299997,-0.434278509476,-0.622010192052,-0.0574654972545,0.43292818890999996,1,0,0.7790468411629318,0.7600169597740339,0.2027511102858738
1669,"['BFI:q4_7d:0329', 'SXS:BBH:1815']",3.26145560079817,"[-0.6127072423209999, 0.072897441533, 0.160675511829]","[-0.0130966909274, -0.5299040574789999, 0.561402709016]",0.966384936774,,,,-0.6127072423209999,0.072897441533,0.160675511829,-0.0130966909274,-0.5299040574789999,0.561402709016,1,0,0.6376055378336772,0.7721028656445064,0.17959553477901977
1670,"['BFI:q4_7d:0330', 'SXS:BBH:1816']",3.522207392293322,"[0.326117199417, 0.23938453106, 0.677918551349]","[-0.576840564832, 0.282479119417, -0.311312087784]",0.9570302275729999,,,,0.326117199417,0.23938453106,0.677918551349,-0.576840564832,0.282479119417,-0.311312087784,1,0,0.7894497727718529,0.7137609586848649,0.17223205088566962
1671,"['BFI:q4_7d:0331', 'SXS:BBH:1817']",2.433587321740875,"[0.47371236989, 0.22924581537299998, 0.207064002942]","[0.708523219382, 0.24448403048599998, 0.179228779408]",0.959756108475,,,,0.47371236989,0.22924581537299998,0.207064002942,0.708523219382,0.24448403048599998,0.179228779408,1,0,0.5655374033317304,0.7706494332277125,0.2064195090525674
1672,"['BFI:q4_7d:0332', 'SXS:BBH:1818']",3.42718027629087,"[-0.567297388161, -0.0525623637099, -0.522063424398]","[0.393905866339, -0.207686225623, 0.258739155552]",0.9789071360739999,,,,-0.567297388161,-0.0525623637099,-0.522063424398,0.393905866339,-0.207686225623,0.258739155552,1,0,0.7727479199501156,0.515015873993771,0.17485680386700592
1673,"['BFI:q4_7d:0333', 'SXS:BBH:1819']",2.6976253101691663,"[-0.012011511483600001, -0.0558882059867, -0.656461356618]","[-0.659521757907, -0.31741494387499997, -0.0360980690868]",0.976312856546,,,,-0.012011511483600001,-0.0558882059867,-0.656461356618,-0.659521757907,-0.31741494387499997,-0.0360980690868,1,0,0.6589455825098741,0.7328193954445421,0.19730397092540822
1674,"['BFI:q4_7d:0334', 'SXS:BBH:1820']",2.855796448472311,"[0.395096314525, -0.276125776127, 0.267741462602]","[0.0195573475239, 0.510124996513, 0.198237400632]",0.9627369911879999,,,,0.395096314525,-0.276125776127,0.267741462602,0.0195573475239,0.510124996513,0.198237400632,1,0,0.5513909981031918,0.547638629863609,0.19208747652756003
1675,"['BFI:q4_7d:0335', 'SXS:BBH:1821']",3.001851397655484,"[-0.681437287314, 0.0614002784555, 0.162504835577]","[-0.132251019709, 0.503241650498, 0.267499711015]",0.963885607547,,,,-0.681437287314,0.0614002784555,0.162504835577,-0.132251019709,0.503241650498,0.267499711015,1,0,0.703231535358152,0.5850628909810721,0.187442157212612
1676,"['BFI:q4_7d:0336', 'SXS:BBH:1822']",2.303003482513346,"[0.00742485482216, 0.720218460873, 0.139761964341]","[0.38399399936899997, -0.306185773688, 0.603784895343]",0.9569270017879999,,,,0.00742485482216,0.720218460873,0.139761964341,0.38399399936899997,-0.306185773688,0.603784895343,1,0,0.7336914654865887,0.7783041304044815,0.21109431211711793
1677,"['BFI:q4_7d:0337', 'SXS:BBH:1823']",2.9370132082383353,"[-0.20011275320299998, 0.216750391099, 0.0168876652942]","[0.0906374736929, -0.102702579511, 0.645640327951]",0.9682806205869999,,,,-0.20011275320299998,0.216750391099,0.0168876652942,0.0906374736929,-0.102702579511,0.645640327951,1,0,0.29548441460615676,0.6600109124494224,0.1894838306819004
1678,"['BFI:q4_7d:0338', 'SXS:BBH:1824']",2.89255128008611,"[-0.12213697470399999, 0.781490979731, -0.115644190984]","[-0.358675616972, 0.262450625971, 0.594805690076]",0.965555917799,,,,-0.12213697470399999,0.781490979731,-0.115644190984,-0.358675616972,0.262450625971,0.594805690076,1,0,0.7993867467622339,0.7425108337456103,0.19090283667846755
1679,"['BFI:q4_7d:0339', 'SXS:BBH:1825']",2.375257530447553,"[-0.419340664608, -0.409159373546, 0.493821893041]","[-0.109179188552, -0.140892953998, -0.731666526133]",0.9543852838069999,,,,-0.419340664608,-0.409159373546,0.493821893041,-0.109179188552,-0.140892953998,-0.731666526133,1,0,0.7662362873167984,0.7530649541458476,0.20849559022193687
1680,"['BFI:q4_7d:0340', 'SXS:BBH:1826']",3.147143146997668,"[0.336031005056, 0.638205811429, 0.118130550343]","[-0.0444802754445, -0.0610731356602, 0.781199887907]",0.965789483916,,,,0.336031005056,0.638205811429,0.118130550343,-0.0444802754445,-0.0610731356602,0.781199887907,1,0,0.7308750378997998,0.7848450086920966,0.18298624481924922
1681,"['BFI:q4_7d:0341', 'SXS:BBH:1827']",2.949087408531534,"[0.11316740848699999, -0.777287298072, -0.025584089363200002]","[0.417242721829, -0.561897623151, 0.0514308121116]",0.967637865621,,,,0.11316740848699999,-0.777287298072,-0.025584089363200002,0.417242721829,-0.561897623151,0.0514308121116,1,0,0.7858988177343684,0.7017589018006641,0.18910114215971247
1682,"['BFI:q4_7d:0342', 'SXS:BBH:1828']",3.4418676407547872,"[-0.151736501897, -0.210288657178, 0.721001353459]","[-0.657725028999, 0.417950970134, -0.0044332011703299996]",0.954280602229,,,,-0.151736501897,-0.210288657178,0.721001353459,-0.657725028999,0.417950970134,-0.0044332011703299996,1,0,0.7662168342155988,0.7792976841235343,0.1744467724627782
1683,"['BFI:q4_7d:0343', 'SXS:BBH:1829']",3.715569242307227,"[0.202985538888, -0.541123061604, -0.432802333122]","[0.322886103595, -0.610981200099, -0.0348639009345]",0.979595622666,,,,0.202985538888,-0.541123061604,-0.432802333122,0.322886103595,-0.610981200099,-0.0348639009345,1,0,0.7220354259682726,0.6919313219948537,0.1670925575554409
1684,"['BFI:q4_7d:0344', 'SXS:BBH:1830']",2.623769558377828,"[0.125068609618, -0.108015075934, 0.373082220504]","[-0.7195559911699999, -0.144021159527, 0.143762792092]",0.959485046147,,,,0.125068609618,-0.108015075934,0.373082220504,-0.7195559911699999,-0.144021159527,0.143762792092,1,0,0.40804381749636,0.747777145418493,0.19980416831566958
1685,"['BFI:q4_7d:0345', 'SXS:BBH:1831']",2.847096136463036,"[0.0636584411042, 0.0815693290667, -0.791625545415]","[-0.349000451211, 0.3159814067, 0.546885788001]",0.977613255678,,,,0.0636584411042,0.0815693290667,-0.791625545415,-0.349000451211,0.3159814067,0.546885788001,1,0,0.7983589147255793,0.7216159847474742,0.19236942799750337
1686,"['BFI:q4_7d:0346', 'SXS:BBH:1832']",3.847074529636124,"[0.26842624783999997, -0.468216207979, 0.400440452402]","[0.240472739389, -0.267748524144, 0.6983689410689999]",0.965504367829,,,,0.26842624783999997,-0.468216207979,0.400440452402,0.240472739389,-0.267748524144,0.6983689410689999,1,0,0.672035433488156,0.7856434232018852,0.16374619041849323
1687,"['BFI:q4_7d:0347', 'SXS:BBH:1833']",2.033096593521548,"[-0.134357651059, 0.42880723573199997, -0.473941322966]","[-0.692796476997, 0.305101018894, -0.234804928645]",0.967959987311,,,,-0.134357651059,0.42880723573199997,-0.473941322966,-0.692796476997,0.305101018894,-0.234804928645,1,0,0.6531064242747681,0.7925824529887066,0.22099656841537177
1688,"['BFI:q4_7d:0348', 'SXS:BBH:1834']",3.715770301135803,"[0.106330374034, 0.518863223826, 0.458434368356]","[-0.6305221062399999, 0.079595763283, 0.347241693524]",0.964312063053,,,,0.106330374034,0.518863223826,0.458434368356,-0.6305221062399999,0.079595763283,0.347241693524,1,0,0.7004907305391591,0.7242032903207114,0.1670873507667631
1689,"['BFI:q4_7d:0349', 'SXS:BBH:1835']",2.8681737670584093,"[-0.0761256642468, -0.254981329848, -0.167726173507]","[0.00480208665101, 0.475574691426, 0.6392403463899999]",0.970732821473,,,,-0.0761256642468,-0.254981329848,-0.167726173507,0.00480208665101,0.475574691426,0.6392403463899999,1,0,0.31455152933561037,0.7967575337666699,0.19168737435849084
1690,"['BFI:q4_7d:0350', 'SXS:BBH:1836']",2.490642127232894,"[-0.0188456563852, -0.263583235767, -0.683895931057]","[-0.350186748731, 0.367166854793, -0.242407504104]",0.975201241109,,,,-0.0188456563852,-0.263583235767,-0.683895931057,-0.350186748731,0.367166854793,-0.242407504104,1,0,0.7331745531988353,0.5623198878674871,0.20440931277906724
1691,"['BFI:q4_7d:0351', 'SXS:BBH:1837']",3.170217060466844,"[-0.351606544609, -0.516033238081, 0.206607721418]","[0.47335324136699997, -0.0721525713933, -0.619856186345]",0.969008993934,,,,-0.351606544609,-0.516033238081,0.206607721418,0.47335324136699997,-0.0721525713933,-0.619856186345,1,0,0.6577265507532599,0.7832566478629325,0.18229370739050438
1692,"['BFI:q4_7d:0352', 'SXS:BBH:1838']",3.438840603828409,"[-0.515617919159, 0.17475707976899998, 0.42665768221399997]","[-0.685619181596, 0.291182573378, -0.20985647463499998]",0.963742091365,,,,-0.515617919159,0.17475707976899998,0.42665768221399997,-0.685619181596,0.291182573378,-0.20985647463499998,1,0,0.6916926002780919,0.7738867443997433,0.1745311482347263
1693,"['BFI:q4_7d:0353', 'SXS:BBH:1839']",3.759604166387903,"[0.247284929257, -0.326578829605, 0.497174418655]","[0.176481718019, -0.541411340237, -0.370189019941]",0.9662078403659999,,,,0.247284929257,-0.326578829605,0.497174418655,0.176481718019,-0.541411340237,-0.370189019941,1,0,0.6441940474334953,0.6791994895588781,0.16595886277186175
1694,"['BFI:q4_7d:0354', 'SXS:BBH:1840']",2.921100752073109,"[0.357798095825, 0.650136831874, 0.0907990934599]","[-0.48309981076499997, -0.11606179217899999, -0.102492369714]",0.967272174478,,,,0.357798095825,0.650136831874,0.0907990934599,-0.48309981076499997,-0.11606179217899999,-0.102492369714,1,0,0.7476241387945531,0.507307059496092,0.1899899084152494
1695,"['BFI:q4_7d:0355', 'SXS:BBH:1841']",2.217512983482807,"[-0.264943301636, 0.14860728421799999, 0.581174951229]","[0.442999147408, -0.137543716919, 0.48743406974]",0.943983765298,,,,-0.264943301636,0.14860728421799999,0.581174951229,0.442999147408,-0.137543716919,0.48743406974,1,0,0.6557769452645194,0.6728733097778571,0.21420300303246131
1696,"['BFI:q4_7d:0356', 'SXS:BBH:1842']",2.24626266062648,"[-0.486880549775, 0.154584203004, 0.474513000177]","[-0.489455247348, 0.0971167357288, -0.40824416102]",0.9541693674889999,,,,-0.486880549775,0.154584203004,0.474513000177,-0.489455247348,0.0971167357288,-0.40824416102,1,0,0.6972169912620931,0.644718073674093,0.21315387149572465
1697,"['BFI:q4_7d:0357', 'SXS:BBH:1843']",3.146825062904826,"[0.386859683927, -0.0396000390822, -0.565998916832]","[-0.278542844907, 0.464200689632, -0.569207896273]",0.979176411812,,,,0.386859683927,-0.0396000390822,-0.565998916832,-0.278542844907,0.464200689632,-0.569207896273,1,0,0.6867192672398287,0.7855355026243204,0.18299582058840333
1698,"['BFI:q4_7d:0358', 'SXS:BBH:1844']",3.649250373963687,"[-0.267708783055, 0.550690943492, -0.0426384029119]","[0.5591428996159999, -0.0292518522697, -0.522196128085]",0.97510531891,,,,-0.267708783055,0.550690943492,-0.0426384029119,0.5591428996159999,-0.0292518522697,-0.522196128085,1,0,0.6137968240157127,0.7656273566423566,0.1688254017398411
1699,"['BFI:q4_7d:0359', 'SXS:BBH:1845']",2.879866714043068,"[-0.453947793724, 0.0669286058523, 0.615696680933]","[0.025053606388200002, -0.0150422217256, 0.188630735839]",0.950878734582,,,,-0.453947793724,0.0669286058523,0.615696680933,0.025053606388200002,-0.0150422217256,0.188630735839,1,0,0.7678739744386004,0.1908808689488278,0.19131048616310659
1700,"['BFI:q4_7d:0360', 'SXS:BBH:1846']",2.016086659850219,"[-0.139251787449, -0.35440276445999996, 0.617916624147]","[-0.6501010419709999, -0.15985711984599998, 0.38017963527]",0.939717332341,,,,-0.139251787449,-0.35440276445999996,0.617916624147,-0.6501010419709999,-0.15985711984599998,0.38017963527,1,0,0.7258190781192353,0.7698845488846158,0.22162643695463177
1701,"['BFI:q4_7d:0361', 'SXS:BBH:1847']",3.222510186153465,"[0.37154929056499997, 0.548074254555, 0.431655465729]","[-0.269230723814, 0.593217576063, 0.0813969112206]",0.959451043796,,,,0.37154929056499997,0.548074254555,0.431655465729,-0.269230723814,0.593217576063,0.0813969112206,1,0,0.7904180570553114,0.6565194074448414,0.1807394211242556
1702,"['BFI:q4_7d:0362', 'SXS:BBH:1848']",3.832673360011733,"[-0.0400342096161, 0.34423217598, -0.46190116562399997]","[0.046920774017400003, 0.589982500374, 0.432593005679]",0.980937238455,,,,-0.0400342096161,0.34423217598,-0.46190116562399997,0.046920774017400003,0.589982500374,0.432593005679,1,0,0.5774523493105914,0.7330877289549594,0.16410693096729295
1703,"['BFI:q4_7d:0363', 'SXS:BBH:1849']",2.695512923535188,"[0.5415995965279999, -0.00452728964207, 0.5337600834389999]","[-0.405096101275, 0.306692766662, 0.343022090875]",0.951717829052,,,,0.5415995965279999,-0.00452728964207,0.5337600834389999,-0.405096101275,0.306692766662,0.343022090875,1,0,0.7604278045834487,0.6130476810324412,0.1973749202832558
1704,"['BFI:q4_7d:0364', 'SXS:BBH:1850']",3.68326119955401,"[0.146882842895, 0.5033577993, -0.45590129197199997]","[0.672375507225, -0.185662390529, 0.260110794082]",0.9802670369409999,,,,0.146882842895,0.5033577993,-0.45590129197199997,0.672375507225,-0.185662390529,0.260110794082,1,0,0.6948306496368702,0.7444575012524136,0.1679328882230957
1705,"['BFI:q4_7d:0365', 'SXS:BBH:1851']",3.550624511887317,"[-0.08653549172, 0.13855417028699998, 0.603083379943]","[0.349610612855, -0.393981581449, -0.538401981045]",0.963258943832,,,,-0.08653549172,0.13855417028699998,0.603083379943,0.349610612855,-0.393981581449,-0.538401981045,1,0,0.6248161430329837,0.7532103028604191,0.17145996995683913
1706,"['BFI:q4_7d:0366', 'SXS:BBH:1852']",3.034333850167188,"[-0.451863267009, 0.254646985398, 0.45571164186999996]","[-0.153177963861, 0.709957689734, -0.253833114592]",0.96155056674,,,,-0.451863267009,0.254646985398,0.45571164186999996,-0.153177963861,0.709957689734,-0.253833114592,1,0,0.6904336316983604,0.7693729004120926,0.18643167158809265
1707,"['BFI:q4_7d:0367', 'SXS:BBH:1853']",2.6863762349341638,"[-0.487417825927, 0.549503384385, -0.155842974233]","[0.18683412314, 0.41251786103599997, -0.6229050704719999]",0.97056230534,,,,-0.487417825927,0.549503384385,-0.155842974233,0.18683412314,0.41251786103599997,-0.6229050704719999,1,0,0.7508775793028847,0.7701225240589555,0.19768217991318016
1708,"['BFI:q4_7d:0368', 'SXS:BBH:1854']",3.645995698406816,"[-0.0800617063091, 0.671920481191, -0.2122072538]","[-0.700691124919, -0.282038162832, -0.026070601688800002]",0.9766185623879999,,,,-0.0800617063091,0.671920481191,-0.2122072538,-0.700691124919,-0.282038162832,-0.026070601688800002,1,0,0.7091677717059675,0.7557732822125426,0.1689112380775011
1709,"['BFI:q4_7d:0369', 'SXS:BBH:1855']",3.969439812209038,"[-0.539591884495, -0.305885252476, -0.304895124969]","[0.180183558221, 0.430763068007, 0.428374537389]",0.97956379875,,,,-0.539591884495,-0.305885252476,-0.304895124969,0.180183558221,0.430763068007,0.428374537389,1,0,0.691148483847743,0.6336621179265993,0.16073644219998295
1710,"['BFI:q4_7d:0370', 'SXS:BBH:1856']",2.778416494939637,"[0.175386407384, -0.535286745684, -0.44707241311199997]","[-0.12139688081, -0.307478694809, -0.0308764442548]",0.9734824550719999,,,,0.175386407384,-0.535286745684,-0.44707241311199997,-0.12139688081,-0.307478694809,-0.0308764442548,1,0,0.7191425690124459,0.33201461600607773,0.19461561886299422
1711,"['BFI:q4_7d:0371', 'SXS:BBH:1857']",2.4818550496423892,"[-0.013162327053500001, 0.342611882619, -0.560030341569]","[-0.227483820279, 0.451735476889, -0.473278982832]",0.974408011245,,,,-0.013162327053500001,0.342611882619,-0.560030341569,-0.227483820279,0.451735476889,-0.473278982832,1,0,0.656650692867288,0.6926808970654187,0.20471753264251644
1712,"['BFI:q4_7d:0372', 'SXS:BBH:1858']",2.911233789525422,"[-0.328640097674, 0.203034006149, -0.610648606601]","[0.14607993598, 0.0482732061306, 0.701000744612]",0.975858967411,,,,-0.328640097674,0.203034006149,-0.610648606601,0.14607993598,0.0482732061306,0.701000744612,1,0,0.7225779142734929,0.7176849546093513,0.19030470728687857
1713,"['BFI:q4_7d:0373', 'SXS:BBH:1859']",3.055259435881092,"[-0.659455481293, 0.400334820153, 0.205375696715]","[0.202477209993, -0.124555287892, -0.09688951449540001]",0.963334620563,,,,-0.659455481293,0.400334820153,0.205375696715,0.202477209993,-0.124555287892,-0.09688951449540001,1,0,0.7983286771972361,0.25670726192993204,0.18578506855936736
1714,"['BFI:q4_7d:0374', 'SXS:BBH:1860']",3.417463162112554,"[-0.348173934599, -0.19733956085999999, 0.635428626741]","[0.670607619872, 0.331148575652, -0.243231368594]",0.959398490462,,,,-0.348173934599,-0.19733956085999999,0.635428626741,0.670607619872,0.331148575652,-0.243231368594,1,0,0.7509577422841577,0.7864702522377102,0.1751289600584863
1715,"['BFI:q4_7d:0375', 'SXS:BBH:1861']",3.6054197029942303,"[-0.309987486803, -0.347786441976, 0.551535255099]","[0.352572297436, 0.0923808203441, -0.592879334793]",0.963084616386,,,,-0.309987486803,-0.347786441976,0.551535255099,0.352572297436,0.0923808203441,-0.592879334793,1,0,0.7219686896354195,0.695950678217457,0.16998766113725564
1716,"['BFI:q4_7d:0376', 'SXS:BBH:1862']",3.5155855096797612,"[0.15420725030000001, 0.48466679020299996, 0.13513267588]","[0.58346554304, -0.146200155758, -0.33492549350399997]",0.972473971551,,,,0.15420725030000001,0.48466679020299996,0.13513267588,0.58346554304,-0.146200155758,-0.33492549350399997,1,0,0.526253374014129,0.6884632246224365,0.17241280769682468
1717,"['BFI:q4_7d:0377', 'SXS:BBH:1863']",3.625716965844346,"[-0.454365815392, 0.303680156015, -0.581406760465]","[0.329289798758, 0.328148824202, 0.42895136401399997]",0.980624573083,,,,-0.454365815392,0.303680156015,-0.581406760465,0.329289798758,0.328148824202,0.42895136401399997,1,0,0.7979371857912988,0.6325446190433607,0.16944774229307877
1718,"['BFI:q4_7d:0378', 'SXS:BBH:1864']",2.411156317606848,"[0.29335441994, 0.446150712218, -0.262524426518]","[0.29222939778999996, 0.0133522496764, -0.266979820817]",0.969834604535,,,,0.29335441994,0.446150712218,-0.262524426518,0.29222939778999996,0.0133522496764,-0.266979820817,1,0,0.5950011329649443,0.3960486437643795,0.20721544549025506
1719,"['BFI:q4_7d:0379', 'SXS:BBH:1865']",2.28551290629868,"[0.266719014236, -0.253914812795, -0.106554908564]","[-0.314743071544, -0.573299471426, 0.369539093389]",0.964302447291,,,,0.266719014236,-0.253914812795,-0.106554908564,-0.314743071544,-0.573299471426,0.369539093389,1,0,0.3833610742509284,0.7511954649523961,0.21172752605668235
1720,"['BFI:q4_7d:0380', 'SXS:BBH:1866']",3.786430627802392,"[-0.0300943938445, 0.16779190787999998, 0.532877818653]","[0.552724052515, 0.150093484464, 0.49782614097]",0.964406813104,,,,-0.0300943938445,0.16779190787999998,0.532877818653,0.552724052515,0.150093484464,0.49782614097,1,0,0.5594806220980829,0.7588562439225441,0.16527473394813896
1721,"['BFI:q4_7d:0381', 'SXS:BBH:1867']",3.463180823762125,"[0.10890686412799999, -0.14115973624199998, -0.0973427025216]","[-0.254209563939, 0.049692571914, -0.236001659543]",0.976231887567,,,,0.10890686412799999,-0.14115973624199998,-0.0973427025216,-0.254209563939,0.049692571914,-0.236001659543,1,0,0.2031314301734578,0.3504120965499546,0.17385460682158302
1722,"['BFI:q4_7d:0382', 'SXS:BBH:1868']",2.0820001691831562,"[0.198235143745, 0.468789905663, 0.248792343813]","[0.724977883953, -0.185639408005, 0.115315082359]",0.954868451786,,,,0.198235143745,0.468789905663,0.248792343813,0.724977883953,-0.185639408005,0.115315082359,1,0,0.5665322393360251,0.7572004293744684,0.21918732880382094
1723,"['BFI:q4_7d:0383', 'SXS:BBH:1869']",2.474095574154383,"[-0.0377041700897, 0.314683105722, -0.35834284007]","[0.595594704337, 0.0374717004403, 0.526208187903]",0.96998955684,,,,-0.0377041700897,0.314683105722,-0.35834284007,0.595594704337,0.0374717004403,0.526208187903,1,0,0.47838964505769777,0.7956332303167867,0.20499012888785545
